Site_name,REGION,TAG,FAMILY,index,pool_type,pool_name,priority
Buckhorn,WACST,4259,8028,9.6,intolerant,WACST_Buckhorn_I,4
Buckhorn,WACST,4636,8541,9.9,intolerant,WACST_Buckhorn_I,5
Buckhorn,WACST,8346,7205,10.1,intolerant,WACST_Buckhorn_I,6
Buckhorn,WACST,4217,8027,10.1,intolerant,WACST_Buckhorn_I,7
Buckhorn,WACST,8318,7202,10,intolerant,WACST_Buckhorn_I,8
Buckhorn,WACST,8414,7206,10.7,intolerant,WACST_Buckhorn_I,9
Buckhorn,WACST,8366,7205,10.7,intolerant,WACST_Buckhorn_I,10
Buckhorn,CACST,8665,7811,6.9,intolerant,CACST_Buckhorn_I,1
Buckhorn,CACST,3941,7808,7,intolerant,CACST_Buckhorn_I,2
Buckhorn,CACST,3824,7802,9.1,intolerant,CACST_Buckhorn_I,3
Buckhorn,CACST,8475,7802,9.1,intolerant,CACST_Buckhorn_I,4
Buckhorn,CACST,8513,7806,9.4,intolerant,CACST_Buckhorn_I,5
Buckhorn,CACST,4085,7817,9.5,intolerant,CACST_Buckhorn_I,6
Buckhorn,CACST,3784,7801,9.4,intolerant,CACST_Buckhorn_I,7
Buckhorn,CACST,3899,7807,9.1,intolerant,CACST_Buckhorn_I,8
Buckhorn,CACST,8617,7809,9.8,intolerant,CACST_Buckhorn_I,9
Buckhorn,CACST,8563,7808,9.7,intolerant,CACST_Buckhorn_I,10
Sodas,ORCASL,5012,1026,9.2,intolerant,ORCASL_Sodas_I,1
Sodas,ORCASL,5175,1038,10.3,intolerant,ORCASL_Sodas_I,2
Sodas,ORCASL,5980,3028,10.4,intolerant,ORCASL_Sodas_I,3
Sodas,ORCASL,5751,1199,10.5,intolerant,ORCASL_Sodas_I,4
Sodas,ORCASL,1233,3054,10.4,intolerant,ORCASL_Sodas_I,5
Sodas,ORCASL,5048,1027,10.8,intolerant,ORCASL_Sodas_I,6
Sodas,ORCASL,6077,3053,10.8,intolerant,ORCASL_Sodas_I,7
Sodas,ORCASL,5998,3028,10.7,intolerant,ORCASL_Sodas_I,8
Sodas,ORCASL,1202,3053,11,intolerant,ORCASL_Sodas_I,9
Sodas,ORCASL,52,1027,11,intolerant,ORCASL_Sodas_I,10
Sodas,ORCASH,5968,3014,8.6,intolerant,ORCASH_Sodas_I,1
Sodas,ORCASH,5871,2028,7.7,intolerant,ORCASH_Sodas_I,2
Sodas,ORCASH,6758,4064,7.3,intolerant,ORCASH_Sodas_I,3
Sodas,ORCASH,915,1224,8.7,intolerant,ORCASH_Sodas_I,4
Sodas,ORCASH,842,1223,9.9,intolerant,ORCASH_Sodas_I,5
Sodas,ORCASH,121,1030,10,intolerant,ORCASH_Sodas_I,6
Sodas,ORCASH,1055,3014,10,intolerant,ORCASH_Sodas_I,7
Sodas,ORCASH,6723,4053,10.4,intolerant,ORCASH_Sodas_I,8
Sodas,ORCASH,91,1029,10.7,intolerant,ORCASH_Sodas_I,9
Sodas,ORCASH,6744,4053,10.4,intolerant,ORCASH_Sodas_I,10
Sodas,WACASL,5430,1151,5.3,intolerant,WACASL_Sodas_I,1
Sodas,WACASL,5241,1130,8,intolerant,WACASL_Sodas_I,2
Sodas,WACASL,9292,8548,8.4,intolerant,WACASL_Sodas_I,3
Sodas,WACASL,5433,1152,9,intolerant,WACASL_Sodas_I,4
Sodas,WACASL,2126,5115,10.2,intolerant,WACASL_Sodas_I,5
Sodas,WACASL,9149,8538,10.2,intolerant,WACASL_Sodas_I,6
Sodas,WACASL,5401,1151,10.4,intolerant,WACASL_Sodas_I,7
Sodas,WACASL,9091,8537,10.7,intolerant,WACASL_Sodas_I,8
Sodas,WACASL,317,1131,10.8,intolerant,WACASL_Sodas_I,9
Sodas,WACASL,9088,8537,11,intolerant,WACASL_Sodas_I,10
Sodas,WACASH,6824,5041,4,intolerant,WACASH_Sodas_I,1
Sodas,WACASH,2329,5202,6,intolerant,WACASH_Sodas_I,2
Sodas,WACASH,373,1147,7.3,intolerant,WACASH_Sodas_I,3
Sodas,WACASH,5495,1162,7.5,intolerant,WACASH_Sodas_I,4
Sodas,WACASH,2018,5041,7.6,intolerant,WACASH_Sodas_I,5
Sodas,WACASH,2293,5130,7.7,intolerant,WACASH_Sodas_I,6
Sodas,WACASH,2304,5130,8.7,intolerant,WACASH_Sodas_I,7
Sodas,WACASH,2043,5041,7.7,intolerant,WACASH_Sodas_I,8
Sodas,WACASH,514,1162,7.8,intolerant,WACASH_Sodas_I,9
Sodas,WACASH,2257,5129,9.9,intolerant,WACASH_Sodas_I,10
Sodas,ORSISH,607,1166,6.3,intolerant,ORSISH_Sodas_I,1
Sodas,ORSISH,7144,6004,6.1,intolerant,ORSISH_Sodas_I,2
Sodas,ORSISH,1608,3134,7.8,intolerant,ORSISH_Sodas_I,3
Sodas,ORSISH,5665,1170,9.8,intolerant,ORSISH_Sodas_I,4
Sodas,ORSISH,591,1166,7.2,intolerant,ORSISH_Sodas_I,5
Sodas,ORSISH,5682,1171,9.7,intolerant,ORSISH_Sodas_I,6
Sodas,ORSISH,634,1167,9.8,intolerant,ORSISH_Sodas_I,7
Sodas,ORSISH,6405,3134,10.2,intolerant,ORSISH_Sodas_I,8
Sodas,ORSISH,708,1171,10.5,intolerant,ORSISH_Sodas_I,9
Sodas,ORSISH,7181,6005,10.4,intolerant,ORSISH_Sodas_I,10
Sodas,ORSISL,1531,3095,8.2,intolerant,ORSISL_Sodas_I,1
Sodas,ORSISL,1397,3082,9,intolerant,ORSISL_Sodas_I,2
Sodas,ORSISL,6209,3082,10,intolerant,ORSISL_Sodas_I,3
Sodas,ORSISL,1504,3094,9.8,intolerant,ORSISL_Sodas_I,4
Sodas,ORSISL,1325,3077,9.8,intolerant,ORSISL_Sodas_I,5
Sodas,ORSISL,6188,3077,9.9,intolerant,ORSISL_Sodas_I,6
Sodas,ORSISL,6154,3076,10.7,intolerant,ORSISL_Sodas_I,7
Sodas,ORSISL,6311,3094,9.8,intolerant,ORSISL_Sodas_I,8
Sodas,ORSISL,1882,3306,10.8,intolerant,ORSISL_Sodas_I,9
Sodas,ORSISL,1357,3082,10.4,intolerant,ORSISL_Sodas_I,10
Sodas,ORCSTN,6439,3147,6.6,intolerant,ORCSTN_Sodas_I,1
Sodas,ORCSTN,1656,3147,7.4,intolerant,ORCSTN_Sodas_I,2
Sodas,ORCSTN,9021,8525,8.9,intolerant,ORCSTN_Sodas_I,3
Sodas,ORCSTN,8914,8045,10.3,intolerant,ORCSTN_Sodas_I,4
Sodas,ORCSTN,7318,6021,10.4,intolerant,ORCSTN_Sodas_I,5
Sodas,ORCSTN,6508,3148,10.5,intolerant,ORCSTN_Sodas_I,6
Sodas,ORCSTN,7280,6020,10.6,intolerant,ORCSTN_Sodas_I,7
Sodas,ORCSTN,8944,8046,10.6,intolerant,ORCSTN_Sodas_I,8
Sodas,ORCSTN,4379,8524,10.7,intolerant,ORCSTN_Sodas_I,9
Sodas,ORCSTN,9019,8525,10.7,intolerant,ORCSTN_Sodas_I,10
Sodas,ORCSTS,7378,6048,3.8,intolerant,ORCSTS_Sodas_I,1
Sodas,ORCSTS,7426,6058,6.4,intolerant,ORCSTS_Sodas_I,2
Sodas,ORCSTS,2641,6048,6.6,intolerant,ORCSTS_Sodas_I,3
Sodas,ORCSTS,4772,8551,7.5,intolerant,ORCSTS_Sodas_I,4
Sodas,ORCSTS,2742,6058,9.7,intolerant,ORCSTS_Sodas_I,5
Sodas,ORCSTS,4488,8528,9.9,intolerant,ORCSTS_Sodas_I,6
Sodas,ORCSTS,2778,6059,10.4,intolerant,ORCSTS_Sodas_I,7
Sodas,ORCSTS,7398,6050,10.5,intolerant,ORCSTS_Sodas_I,8
Sodas,ORCSTS,6564,3209,10.8,intolerant,ORCSTS_Sodas_I,9
Sodas,ORCSTS,7417,6050,11,intolerant,ORCSTS_Sodas_I,10
Sodas,CAKLA,2995,7009,6.4,intolerant,CAKLA_Sodas_I,1
Sodas,CAKLA,7781,7035,7,intolerant,CAKLA_Sodas_I,2
Sodas,CAKLA,7564,7005,6.8,intolerant,CAKLA_Sodas_I,3
Sodas,CAKLA,7705,7010,7.2,intolerant,CAKLA_Sodas_I,4
Sodas,CAKLA,3029,7010,7.3,intolerant,CAKLA_Sodas_I,5
Sodas,CAKLA,7845,7036,8.5,intolerant,CAKLA_Sodas_I,6
Sodas,CAKLA,2851,7004,7,intolerant,CAKLA_Sodas_I,7
Sodas,CAKLA,3086,7034,7.3,intolerant,CAKLA_Sodas_I,8
Sodas,CAKLA,2841,7004,7.2,intolerant,CAKLA_Sodas_I,9
Sodas,CAKLA,3109,7035,7.1,intolerant,CAKLA_Sodas_I,10
Sodas,WACST,4652,8542,8.7,intolerant,WACST_Sodas_I,1
Sodas,WACST,8285,7201,10,intolerant,WACST_Sodas_I,2
Sodas,WACST,4245,8028,10.6,intolerant,WACST_Sodas_I,3
Sodas,WACST,4673,8542,10.6,intolerant,WACST_Sodas_I,4
Sodas,WACST,8334,7202,10.6,intolerant,WACST_Sodas_I,5
Sodas,WACST,8842,8027,10.7,intolerant,WACST_Sodas_I,6
Sodas,WACST,3762,7206,10.8,intolerant,WACST_Sodas_I,7
Sodas,WACST,4184,8026,10.8,intolerant,WACST_Sodas_I,8
Sodas,WACST,4277,8028,11,intolerant,WACST_Sodas_I,9
Sodas,WACST,4639,8541,11,intolerant,WACST_Sodas_I,10
Sodas,CACST,8576,7808,6.2,intolerant,CACST_Sodas_I,1
Sodas,CACST,8515,7807,3.4,intolerant,CACST_Sodas_I,2
Sodas,CACST,4043,7811,5,intolerant,CACST_Sodas_I,3
Sodas,CACST,3783,7801,7.8,intolerant,CACST_Sodas_I,4
Sodas,CACST,4030,7810,7.7,intolerant,CACST_Sodas_I,5
Sodas,CACST,3919,7808,8,intolerant,CACST_Sodas_I,6
Sodas,CACST,3823,7802,7.4,intolerant,CACST_Sodas_I,7
Sodas,CACST,3766,7801,9.2,intolerant,CACST_Sodas_I,8
Sodas,CACST,8501,7806,7.4,intolerant,CACST_Sodas_I,9
Sodas,CACST,8456,7802,7.8,intolerant,CACST_Sodas_I,10
Nortons,ORCASL,6104,3054,9.9,intolerant,ORCASL_Nortons_I,1
Nortons,ORCASL,5735,1198,10,intolerant,ORCASL_Nortons_I,2
Nortons,ORCASL,1104,3028,10,intolerant,ORCASL_Nortons_I,3
Nortons,ORCASL,1106,3028,10.1,intolerant,ORCASL_Nortons_I,4
Nortons,ORCASL,1183,3053,11,intolerant,ORCASL_Nortons_I,5
Nortons,ORCASL,1249,3054,11,intolerant,ORCASL_Nortons_I,6
Nortons,ORCASL,1139,3029,11.4,intolerant,ORCASL_Nortons_I,7
Nortons,ORCASL,5774,1199,11,intolerant,ORCASL_Nortons_I,8
Nortons,ORCASL,183,1038,10.8,intolerant,ORCASL_Nortons_I,9
Nortons,ORCASH,129,1030,10,intolerant,ORCASH_Nortons_I,1
Nortons,ORCASH,904,1224,9.3,intolerant,ORCASH_Nortons_I,2
Nortons,ORCASH,5915,3013,10,intolerant,ORCASH_Nortons_I,3
Nortons,ORCASH,5821,1223,10,intolerant,ORCASH_Nortons_I,4
Nortons,ORCASH,6683,4052,9.4,intolerant,ORCASH_Nortons_I,5
Nortons,ORCASH,6682,4052,9.7,intolerant,ORCASH_Nortons_I,6
Nortons,ORCASH,2003,4064,9.9,intolerant,ORCASH_Nortons_I,7
Nortons,ORCASH,913,1224,10,intolerant,ORCASH_Nortons_I,8
Nortons,ORCASH,6731,4053,9.5,intolerant,ORCASH_Nortons_I,9
Nortons,ORCASH,112,1029,11.2,intolerant,ORCASH_Nortons_I,10
Nortons,WACASL,5453,1152,10,intolerant,WACASL_Nortons_I,1
Nortons,WACASL,244,1130,10.1,intolerant,WACASL_Nortons_I,2
Nortons,WACASL,5397,1151,10.2,intolerant,WACASL_Nortons_I,3
Nortons,WACASL,9297,8548,10.1,intolerant,WACASL_Nortons_I,4
Nortons,WACASL,2151,5116,10.4,intolerant,WACASL_Nortons_I,5
Nortons,WACASL,295,1131,11,intolerant,WACASL_Nortons_I,6
Nortons,WACASL,4582,8538,11.2,intolerant,WACASL_Nortons_I,7
Nortons,WACASL,268,1130,11,intolerant,WACASL_Nortons_I,8
Nortons,WACASL,9264,8547,11.2,intolerant,WACASL_Nortons_I,9
Nortons,WACASL,314,1131,11,intolerant,WACASL_Nortons_I,10
Nortons,WACASH,552,1163,9.7,intolerant,WACASH_Nortons_I,1
Nortons,WACASH,6804,5041,9.7,intolerant,WACASH_Nortons_I,2
Nortons,WACASH,2323,5202,9.4,intolerant,WACASH_Nortons_I,3
Nortons,WACASH,343,1146,9.9,intolerant,WACASH_Nortons_I,4
Nortons,WACASH,5383,1147,9.8,intolerant,WACASH_Nortons_I,5
Nortons,WACASH,6956,5122,10,intolerant,WACASH_Nortons_I,6
Nortons,WACASH,2260,5129,9.9,intolerant,WACASH_Nortons_I,7
Nortons,WACASH,551,1163,11.1,intolerant,WACASH_Nortons_I,8
Nortons,WACASH,2218,5122,10.5,intolerant,WACASH_Nortons_I,9
Nortons,WACASH,2237,5129,10,intolerant,WACASH_Nortons_I,10
Nortons,ORSISH,5666,1170,9.1,intolerant,ORSISH_Nortons_I,1
Nortons,ORSISH,1583,3133,8,intolerant,ORSISH_Nortons_I,2
Nortons,ORSISH,1614,3134,9.4,intolerant,ORSISH_Nortons_I,3
Nortons,ORSISH,5696,1171,9.8,intolerant,ORSISH_Nortons_I,4
Nortons,ORSISH,6636,3297,9.6,intolerant,ORSISH_Nortons_I,5
Nortons,ORSISH,2432,6005,10,intolerant,ORSISH_Nortons_I,6
Nortons,ORSISH,585,1166,10,intolerant,ORSISH_Nortons_I,7
Nortons,ORSISH,724,1171,10.5,intolerant,ORSISH_Nortons_I,8
Nortons,ORSISH,5603,1167,10.8,intolerant,ORSISH_Nortons_I,9
Nortons,ORSISH,7127,6004,10.4,intolerant,ORSISH_Nortons_I,10
Nortons,ORSISL,1559,3095,8.5,intolerant,ORSISL_Nortons_I,1
Nortons,ORSISL,1517,3095,9,intolerant,ORSISL_Nortons_I,2
Nortons,ORSISL,6668,3306,9.2,intolerant,ORSISL_Nortons_I,3
Nortons,ORSISL,6189,3077,9.4,intolerant,ORSISL_Nortons_I,4
Nortons,ORSISL,6227,3082,10,intolerant,ORSISL_Nortons_I,5
Nortons,ORSISL,6660,3306,9.4,intolerant,ORSISL_Nortons_I,6
Nortons,ORSISL,1526,3095,10.3,intolerant,ORSISL_Nortons_I,7
Nortons,ORSISL,1823,3285,9.8,intolerant,ORSISL_Nortons_I,8
Nortons,ORSISL,1406,3083,11.2,intolerant,ORSISL_Nortons_I,9
Nortons,ORSISL,1460,3094,11,intolerant,ORSISL_Nortons_I,10
Nortons,ORCSTN,4435,8525,10,intolerant,ORCSTN_Nortons_I,1
Nortons,ORCSTN,8970,8524,10.1,intolerant,ORCSTN_Nortons_I,2
Nortons,ORCSTN,1649,3147,10.1,intolerant,ORCSTN_Nortons_I,3
Nortons,ORCSTN,7315,6021,10.4,intolerant,ORCSTN_Nortons_I,4
Nortons,ORCSTN,1721,3148,10.5,intolerant,ORCSTN_Nortons_I,5
Nortons,ORCSTN,2460,6016,10.1,intolerant,ORCSTN_Nortons_I,6
Nortons,ORCSTN,2505,6019,11,intolerant,ORCSTN_Nortons_I,7
Nortons,ORCSTN,7282,6020,11,intolerant,ORCSTN_Nortons_I,8
Nortons,ORCSTS,1789,3209,9.8,intolerant,ORCSTS_Nortons_I,1
Nortons,ORCSTS,7367,6048,10.5,intolerant,ORCSTS_Nortons_I,2
Nortons,ORCSTS,9330,8551,11.4,intolerant,ORCSTS_Nortons_I,3
Nortons,CAKLA,3040,7010,9,intolerant,CAKLA_Nortons_I,1
Nortons,CAKLA,7676,7009,9.3,intolerant,CAKLA_Nortons_I,2
Nortons,CAKLA,7635,7008,9.3,intolerant,CAKLA_Nortons_I,3
Nortons,CAKLA,7537,7004,9.3,intolerant,CAKLA_Nortons_I,4
Nortons,CAKLA,7723,7010,9.5,intolerant,CAKLA_Nortons_I,5
Nortons,CAKLA,2896,7007,9.7,intolerant,CAKLA_Nortons_I,6
Nortons,CAKLA,2960,7008,9.4,intolerant,CAKLA_Nortons_I,7
Nortons,CAKLA,7565,7005,9.6,intolerant,CAKLA_Nortons_I,8
Nortons,CAKLA,7865,7037,10,intolerant,CAKLA_Nortons_I,9
Nortons,WACST,4233,8027,10.2,intolerant,WACST_Nortons_I,1
Nortons,WACST,8836,8027,11.2,intolerant,WACST_Nortons_I,2
Nortons,WACST,3619,7201,11.1,intolerant,WACST_Nortons_I,3
Nortons,WACST,4222,8027,11.5,intolerant,WACST_Nortons_I,4
Nortons,WACST,4269,8028,11.4,intolerant,WACST_Nortons_I,5
Nortons,CACST,3799,7802,7.2,intolerant,CACST_Nortons_I,1
Nortons,CACST,8527,7807,7.8,intolerant,CACST_Nortons_I,2
Nortons,CACST,3863,7806,7.8,intolerant,CACST_Nortons_I,3
Nortons,CACST,4005,7810,8.7,intolerant,CACST_Nortons_I,4
Nortons,CACST,3821,7802,8.4,intolerant,CACST_Nortons_I,5
Nortons,CACST,8674,7811,8.7,intolerant,CACST_Nortons_I,6
Nortons,CACST,3966,7809,9.1,intolerant,CACST_Nortons_I,7
Nortons,CACST,8686,7817,10,intolerant,CACST_Nortons_I,8
Nortons,CACST,8532,7807,9.5,intolerant,CACST_Nortons_I,9
Nortons,CACST,8609,7809,9.5,intolerant,CACST_Nortons_I,10
Floras,ORCASL,5035,1026,7.1,intolerant,ORCASL_Floras_I,1
Floras,ORCASL,6102,3054,7.3,intolerant,ORCASL_Floras_I,2
Floras,ORCASL,808,1199,7.9,intolerant,ORCASL_Floras_I,3
Floras,ORCASL,221,1039,7.1,intolerant,ORCASL_Floras_I,4
Floras,ORCASL,5049,1027,7.6,intolerant,ORCASL_Floras_I,5
Floras,ORCASL,1201,3053,6.2,intolerant,ORCASL_Floras_I,6
Floras,ORCASL,170,1038,7.8,intolerant,ORCASL_Floras_I,7
Floras,ORCASL,5232,1039,7.5,intolerant,ORCASL_Floras_I,8
Floras,ORCASL,1238,3054,7.5,intolerant,ORCASL_Floras_I,9
Floras,ORCASL,1164,3029,8.4,intolerant,ORCASL_Floras_I,10
Floras,ORCASH,960,2028,3,intolerant,ORCASH_Floras_I,1
Floras,ORCASH,5794,1223,7.2,intolerant,ORCASH_Floras_I,2
Floras,ORCASH,1903,4052,6.8,intolerant,ORCASH_Floras_I,3
Floras,ORCASH,5093,1029,7.4,intolerant,ORCASH_Floras_I,4
Floras,ORCASH,5936,3013,7.4,intolerant,ORCASH_Floras_I,5
Floras,ORCASH,5144,1030,7.3,intolerant,ORCASH_Floras_I,6
Floras,ORCASH,5895,2028,7.4,intolerant,ORCASH_Floras_I,7
Floras,ORCASH,5952,3014,7.6,intolerant,ORCASH_Floras_I,8
Floras,ORCASH,5793,1223,7.6,intolerant,ORCASH_Floras_I,9
Floras,ORCASH,5833,1224,7.1,intolerant,ORCASH_Floras_I,10
Floras,WACASL,310,1131,5.9,intolerant,WACASL_Floras_I,1
Floras,WACASL,4554,8537,5.6,intolerant,WACASL_Floras_I,2
Floras,WACASL,4697,8547,5.6,intolerant,WACASL_Floras_I,3
Floras,WACASL,2122,5115,7.7,intolerant,WACASL_Floras_I,4
Floras,WACASL,471,1152,6.9,intolerant,WACASL_Floras_I,5
Floras,WACASL,2158,5116,7.1,intolerant,WACASL_Floras_I,6
Floras,WACASL,423,1151,7.4,intolerant,WACASL_Floras_I,7
Floras,WACASL,2108,5115,7.9,intolerant,WACASL_Floras_I,8
Floras,WACASL,9301,8548,4.9,intolerant,WACASL_Floras_I,9
Floras,WACASL,9138,8538,7.6,intolerant,WACASL_Floras_I,10
Floras,WACASH,340,1146,7.3,intolerant,WACASH_Floras_I,1
Floras,WACASH,6814,5041,7.3,intolerant,WACASH_Floras_I,2
Floras,WACASH,7060,5130,7.8,intolerant,WACASH_Floras_I,3
Floras,WACASH,5340,1146,7.4,intolerant,WACASH_Floras_I,4
Floras,WACASH,2066,5042,7.9,intolerant,WACASH_Floras_I,5
Floras,WACASH,5493,1162,6,intolerant,WACASH_Floras_I,6
Floras,WACASH,5364,1147,7.4,intolerant,WACASH_Floras_I,7
Floras,WACASH,7011,5129,7,intolerant,WACASH_Floras_I,8
Floras,WACASH,5542,1163,8.5,intolerant,WACASH_Floras_I,9
Floras,WACASH,2195,5122,7.7,intolerant,WACASH_Floras_I,10
Floras,ORSISH,656,1167,5,intolerant,ORSISH_Floras_I,1
Floras,ORSISH,5638,1170,7,intolerant,ORSISH_Floras_I,2
Floras,ORSISH,5672,1171,7.5,intolerant,ORSISH_Floras_I,3
Floras,ORSISH,1632,3134,5,intolerant,ORSISH_Floras_I,4
Floras,ORSISH,7161,6005,7.9,intolerant,ORSISH_Floras_I,5
Floras,ORSISH,5637,1170,7.7,intolerant,ORSISH_Floras_I,6
Floras,ORSISH,666,1170,7.8,intolerant,ORSISH_Floras_I,7
Floras,ORSISH,5624,1167,7.4,intolerant,ORSISH_Floras_I,8
Floras,ORSISH,5611,1167,7.5,intolerant,ORSISH_Floras_I,9
Floras,ORSISH,6402,3134,7.5,intolerant,ORSISH_Floras_I,10
Floras,ORSISL,6282,3094,7.1,intolerant,ORSISL_Floras_I,1
Floras,ORSISL,1896,3306,7.4,intolerant,ORSISL_Floras_I,2
Floras,ORSISL,6324,3095,7.2,intolerant,ORSISL_Floras_I,3
Floras,ORSISL,1447,3083,7.5,intolerant,ORSISL_Floras_I,4
Floras,ORSISL,1452,3083,7.7,intolerant,ORSISL_Floras_I,5
Floras,ORSISL,6329,3095,9.5,intolerant,ORSISL_Floras_I,6
Floras,ORSISL,6286,3094,8.1,intolerant,ORSISL_Floras_I,7
Floras,ORSISL,6224,3082,9.3,intolerant,ORSISL_Floras_I,8
Floras,ORSISL,1833,3285,7.3,intolerant,ORSISL_Floras_I,9
Floras,ORCSTN,4391,8524,7,intolerant,ORCSTN_Floras_I,1
Floras,ORCSTN,6455,3147,6.9,intolerant,ORCSTN_Floras_I,2
Floras,ORCSTN,4314,8045,7.3,intolerant,ORCSTN_Floras_I,3
Floras,ORCSTN,2468,6016,7.3,intolerant,ORCSTN_Floras_I,4
Floras,ORCSTN,2560,6020,7.3,intolerant,ORCSTN_Floras_I,5
Floras,ORCSTN,2574,6021,7.2,intolerant,ORCSTN_Floras_I,6
Floras,ORCSTN,7197,6016,7.8,intolerant,ORCSTN_Floras_I,7
Floras,ORCSTN,4358,8046,7.8,intolerant,ORCSTN_Floras_I,8
Floras,ORCSTN,6478,3148,9.9,intolerant,ORCSTN_Floras_I,9
Floras,ORCSTN,4436,8525,7.8,intolerant,ORCSTN_Floras_I,10
Floras,ORCSTS,7361,6048,7.3,intolerant,ORCSTS_Floras_I,1
Floras,ORCSTS,2699,6050,7.4,intolerant,ORCSTS_Floras_I,2
Floras,ORCSTS,2801,6059,7.8,intolerant,ORCSTS_Floras_I,3
Floras,ORCSTS,2656,6048,8,intolerant,ORCSTS_Floras_I,4
Floras,ORCSTS,9338,8551,8.3,intolerant,ORCSTS_Floras_I,5
Floras,ORCSTS,4814,8552,9.6,intolerant,ORCSTS_Floras_I,6
Floras,ORCSTS,1743,3180,9.7,intolerant,ORCSTS_Floras_I,7
Floras,ORCSTS,9358,8552,9.7,intolerant,ORCSTS_Floras_I,8
Floras,ORCSTS,2740,6058,9.8,intolerant,ORCSTS_Floras_I,9
Floras,ORCSTS,6511,3180,9.7,intolerant,ORCSTS_Floras_I,10
Floras,CAKLA,2909,7007,4.7,intolerant,CAKLA_Floras_I,1
Floras,CAKLA,7871,7037,7.3,intolerant,CAKLA_Floras_I,2
Floras,CAKLA,2946,7008,4.9,intolerant,CAKLA_Floras_I,3
Floras,CAKLA,7798,7035,7.2,intolerant,CAKLA_Floras_I,4
Floras,CAKLA,3023,7010,7,intolerant,CAKLA_Floras_I,5
Floras,CAKLA,7773,7034,7,intolerant,CAKLA_Floras_I,6
Floras,CAKLA,7677,7009,7,intolerant,CAKLA_Floras_I,7
Floras,CAKLA,7569,7005,7,intolerant,CAKLA_Floras_I,8
Floras,CAKLA,7530,7004,6.6,intolerant,CAKLA_Floras_I,9
Floras,CAKLA,7724,7010,7.1,intolerant,CAKLA_Floras_I,10
Floras,WACST,8840,8027,5.2,intolerant,WACST_Floras_I,1
Floras,WACST,4177,8026,7.8,intolerant,WACST_Floras_I,2
Floras,WACST,3603,7201,5.7,intolerant,WACST_Floras_I,3
Floras,WACST,9171,8541,7.3,intolerant,WACST_Floras_I,4
Floras,WACST,3758,7206,7.5,intolerant,WACST_Floras_I,5
Floras,WACST,8330,7202,7.1,intolerant,WACST_Floras_I,6
Floras,WACST,8343,7205,7.3,intolerant,WACST_Floras_I,7
Floras,WACST,8321,7202,7.3,intolerant,WACST_Floras_I,8
Floras,WACST,9211,8542,7.2,intolerant,WACST_Floras_I,9
Floras,WACST,3718,7205,7.6,intolerant,WACST_Floras_I,10
